Minute,Protocol,Duration,sPackets,rPackets,Type
7,IPV4-TCP,0.482612,32,24,BAD-MISCONF
7,IPV4-TCP,0.049826,12,14,BAD-MISCONF
7,IPV4-TCP,0.046234,8,14,BAD-MISCONF
7,IPV4-TCP,0.403381,40,26,BAD-MISCONF
7,LLDP,0.000001,1,0,BAD-MISCONF
7,ARP,0.000005,3,0,BAD-MISCONF
7,IPV4-TCP,0.475497,32,56,BAD-MISCONF
7,IPV4-TCP,0.467995,20,40,BAD-MISCONF
8,IPV4-TCP,0.477712,42,30,BAD-MISCONF
8,IPV4-TCP,0.45609,16,34,BAD-MISCONF
8,IPV4-TCP,0.47712,42,30,BAD-MISCONF
8,IPV4-TCP,0.005089,10,20,BAD-MISCONF
8,LLDP,0.001503,4,0,BAD-MISCONF
8,IPV4-TCP,0.499813,16,28,BAD-MISCONF
8,IPV4-TCP,0.004777,10,20,BAD-MISCONF
8,IPV4-TCP,0.477043,42,30,BAD-MISCONF
8,IPV4-TCP,0.499336,16,32,BAD-MISCONF
8,IPV4-TCP,0.499848,12,20,BAD-MISCONF
8,IPV4-TCP,0.477275,42,30,BAD-MISCONF
8,IPV4-TCP,0.499998,18,20,BAD-MISCONF
8,IPV4-TCP,0.499806,10,20,BAD-MISCONF
8,IPV4-TCP,0.47737,38,30,BAD-MISCONF
8,IPV4-TCP,0.499813,16,32,BAD-MISCONF
8,IPV4-TCP,0.499942,10,20,BAD-MISCONF
8,LLDP,0.000001,1,0,BAD-MISCONF
8,IPV4-TCP,0.482736,32,24,BAD-MISCONF
8,IPV4-TCP,0.49985,16,22,BAD-MISCONF
8,IPV4-TCP,0.499836,10,20,BAD-MISCONF
8,IPV4-TCP,0.404558,40,26,BAD-MISCONF
8,IPV4-TCP,0.499672,16,32,BAD-MISCONF
8,IPV4-TCP,0.499582,10,22,BAD-MISCONF
8,ARP,0.000006,3,0,BAD-MISCONF
8,IPV4-TCP,0.477235,40,30,BAD-MISCONF
8,IPV4-TCP,0.499805,16,22,BAD-MISCONF
8,IPV4-TCP,0.499535,10,20,BAD-MISCONF
8,IPV4-TCP,0.475846,40,30,BAD-MISCONF
8,IPV4-TCP,0.006479,14,26,BAD-MISCONF
8,IPV4-TCP,0.003379,8,14,BAD-MISCONF
8,ARP,0.000006,3,0,BAD-MISCONF
8,IPV4-TCP,0.48235,32,24,BAD-MISCONF
8,IPV4-TCP,0.051805,16,32,BAD-MISCONF
8,IPV4-TCP,0.005798,10,20,BAD-MISCONF
8,IPV4-TCP,0.499593,20,42,BAD-MISCONF
8,IPV4-TCP,0.499985,18,30,BAD-MISCONF
8,IPV4-TCP,0.403553,40,26,BAD-MISCONF
8,ARP,0.000005,3,0,BAD-MISCONF
8,IPV4-TCP,0.048269,12,14,BAD-MISCONF
8,IPV4-TCP,0.000709,2,4,BAD-MISCONF
8,IPV4-TCP,0.476593,42,30,BAD-MISCONF
8,IPV4-TCP,0.476162,32,50,BAD-MISCONF
8,IPV4-TCP,0.469739,20,40,BAD-MISCONF
8,IPV4-TCP,0.476924,40,30,BAD-MISCONF
8,IPV4-TCP,0.457067,16,34,BAD-MISCONF
8,IPV4-TCP,0.476764,42,30,BAD-MISCONF
8,IPV4-TCP,0.499493,10,20,BAD-MISCONF
8,IPV4-TCP,0.476824,42,30,BAD-MISCONF
8,IPV4-TCP,0.499946,16,22,BAD-MISCONF
8,IPV4-TCP,0.499409,10,20,BAD-MISCONF
8,IPV4-TCP,0.477776,42,30,BAD-MISCONF
8,IPV4-TCP,0.499482,16,32,BAD-MISCONF
8,IPV4-TCP,0.499755,10,20,BAD-MISCONF
8,IPV4-TCP,0.499789,18,20,BAD-MISCONF
8,IPV4-TCP,0.499679,10,20,BAD-MISCONF
8,IPV4-TCP,0.475962,40,30,BAD-MISCONF
8,IPV4-TCP,0.499832,16,32,BAD-MISCONF
8,IPV4-TCP,0.499653,12,24,BAD-MISCONF
8,IPV4-TCP,0.482611,32,24,BAD-MISCONF
8,ARP,0.000005,3,0,BAD-MISCONF
8,IPV4-2,0.000001,1,0,BAD-MISCONF
8,IPV4-TCP,0.499738,16,22,BAD-MISCONF
8,IPV4-TCP,0.49974,10,20,BAD-MISCONF
8,IPV4-TCP,0.445135,38,26,BAD-MISCONF
8,IPV4-TCP,0.499754,16,32,BAD-MISCONF
8,IPV4-TCP,0.49964,10,20,BAD-MISCONF
8,IPV4-TCP,0.476668,42,30,BAD-MISCONF
8,ARP,0.000005,3,0,BAD-MISCONF
8,IPV4-TCP,0.499554,16,20,BAD-MISCONF
8,IPV4-TCP,0.499785,10,20,BAD-MISCONF
8,IPV4-TCP,0.477659,42,30,BAD-MISCONF
8,IPV4-TCP,0.007534,14,28,BAD-MISCONF
8,IPV4-TCP,0.003261,8,14,BAD-MISCONF
8,ARP,0.000005,3,0,BAD-MISCONF
8,ARP,0.00495,6,0,BAD-MISCONF
8,IPV4-TCP,0.476357,42,30,BAD-MISCONF
8,IPV4-TCP,0.476438,32,56,BAD-MISCONF
8,IPV4-TCP,0.470157,20,40,BAD-MISCONF
8,IPV4-2,0.0024,4,0,BAD-MISCONF
8,IPV4-TCP,0.477238,42,30,Normal
8,IPV4-TCP,0.009064,16,32,Normal
8,IPV4-TCP,0.499613,10,20,Normal
8,IPV4-TCP,0.476791,42,30,Normal
8,IPV4-TCP,0.499941,16,28,Normal
8,IPV4-TCP,0.499785,12,20,Normal
8,IPV4-TCP,0.477065,42,30,Normal
8,IPV4-TCP,0.499857,18,32,Normal
8,IPV4-TCP,0.499997,10,22,Normal
8,IPV4-TCP,0.477136,42,30,Normal
8,IPV4-TCP,0.499838,16,32,Normal
8,IPV4-TCP,0.499733,10,18,Normal
8,IPV4-TCP,0.477833,40,30,Normal
8,IPV4-TCP,0.499978,16,28,Normal
8,IPV4-TCP,0.499661,8,20,Normal
8,IPV4-TCP,0.477596,38,30,Normal
8,IPV4-TCP,0.49966,16,32,Normal
8,IPV4-TCP,0.499794,12,24,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.483258,32,24,Normal
8,IPV4-TCP,0.499855,16,34,Normal
8,IPV4-TCP,0.499441,10,20,Normal
8,IPV4-2,0.000001,1,0,Normal
8,IPV4-TCP,0.499719,16,26,Normal
8,IPV4-TCP,0.499732,10,20,Normal
8,IPV4-TCP,0.446035,40,26,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.006601,14,26,Normal
8,IPV4-TCP,0.045164,8,12,Normal
8,IPV4-TCP,0.477262,42,30,Normal
8,IPV4-TCP,0.499915,20,34,Normal
8,IPV4-TCP,0.499738,14,28,Normal
8,IPV4-TCP,0.477037,42,30,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.499462,14,30,Normal
8,IPV4-TCP,0.499971,8,18,Normal
8,IPV4-TCP,0.47732,42,30,Normal
8,IPV4-TCP,0.0484,14,16,Normal
8,IPV4-TCP,0.046147,8,14,Normal
8,IPV4-2,0.000001,1,0,Normal
8,IPV4-TCP,0.476999,42,30,Normal
8,IPV4-TCP,0.475972,32,64,Normal
8,IPV4-TCP,0.469961,20,40,Normal
8,IPV4-TCP,0.47712,42,30,Normal
8,IPV4-2,0.000001,1,0,Normal
8,IPV4-TCP,0.499994,16,34,Normal
8,IPV4-TCP,0.499644,10,22,Normal
8,IPV4-TCP,0.477502,42,30,Normal
8,IPV4-TCP,0.499397,16,32,Normal
8,IPV4-TCP,0.499455,10,18,Normal
8,IPV4-TCP,0.477074,42,30,Normal
8,IPV4-TCP,0.499892,18,32,Normal
8,IPV4-TCP,0.499428,10,20,Normal
8,IPV4-TCP,0.477348,38,30,Normal
8,IPV4-TCP,0.499838,16,32,Normal
8,IPV4-TCP,0.499835,10,20,Normal
8,IPV4-TCP,0.482813,32,24,Normal
8,IPV4-TCP,0.4999,16,34,Normal
8,IPV4-TCP,0.49998,12,20,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.40367,38,26,Normal
8,IPV4-TCP,0.499881,16,32,Normal
8,IPV4-TCP,0.499806,8,18,Normal
8,IPV4-TCP,0.476291,40,30,Normal
8,IPV4-TCP,0.499705,16,34,Normal
8,IPV4-TCP,0.499518,12,24,Normal
8,ARP,0.000003,3,0,Normal
8,IPV4-TCP,0.482875,32,24,Normal
8,IPV4-TCP,0.49969,16,26,Normal
8,IPV4-TCP,0.499987,12,20,Normal
8,IPV4-TCP,0.403439,40,26,Normal
8,IPV4-TCP,0.006621,14,26,Normal
8,IPV4-TCP,0.044908,6,12,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-2,0.002199,4,0,Normal
8,IPV4-TCP,0.47713,42,30,Normal
8,IPV4-TCP,0.476193,32,64,Normal
8,IPV4-TCP,0.46744,20,40,Normal
8,IPV4-TCP,0.476789,40,30,Normal
8,IPV4-TCP,0.008579,16,32,Normal
8,IPV4-TCP,0.499961,10,20,Normal
8,IPV4-TCP,0.477223,42,30,Normal
8,IPV4-TCP,0.499967,16,34,Normal
8,IPV4-TCP,0.499456,10,20,Normal
8,IPV4-2,0.130914,2,0,Normal
8,IPV4-TCP,0.477146,42,30,Normal
8,IPV4-TCP,0.499581,16,32,Normal
8,IPV4-TCP,0.499544,10,20,Normal
8,IPV4-TCP,0.47573,40,30,Normal
8,IPV4-TCP,0.49978,18,32,Normal
8,IPV4-TCP,0.499949,12,18,Normal
8,IPV4-TCP,0.482542,32,24,Normal
8,IPV4-TCP,0.499948,16,32,Normal
8,IPV4-TCP,0.5,10,20,Normal
8,IPV4-2,0.000001,1,0,Normal
8,IPV4-TCP,0.404091,40,26,Normal
8,IPV4-TCP,0.499916,16,36,Normal
8,IPV4-TCP,0.499593,10,22,Normal
8,ARP,0.000006,3,0,Normal
8,IPV4-TCP,0.47651,42,30,Normal
8,IPV4-TCP,0.49992,16,32,Normal
8,IPV4-TCP,0.499483,8,18,Normal
8,IPV4-TCP,0.499741,18,34,Normal
8,IPV4-TCP,0.499801,12,20,Normal
8,IPV4-TCP,0.47667,38,30,Normal
8,ARP,0.000005,3,0,Normal
8,LLDP,0.000001,1,0,Normal
8,IPV4-TCP,0.048876,12,24,Normal
8,IPV4-TCP,0.003333,8,14,Normal
8,IPV4-TCP,0.482434,32,24,Normal
8,IPV4-TCP,0.010173,16,32,Normal
8,IPV4-TCP,0.048615,10,20,Normal
8,IPV4-TCP,0.404647,40,26,Normal
8,ARP,0.000006,3,0,Normal
8,IPV4-TCP,0.476086,32,60,Normal
8,IPV4-TCP,0.467626,20,40,Normal
8,IPV4-TCP,0.477754,42,30,Normal
8,LLDP,0.000815,4,0,Normal
8,IPV4-TCP,0.477252,42,30,Normal
8,IPV4-TCP,0.051193,16,24,Normal
8,IPV4-TCP,0.004968,10,20,Normal
8,IPV4-TCP,0.476633,42,30,Normal
8,IPV4-TCP,0.499962,16,34,Normal
8,IPV4-TCP,0.046045,10,16,Normal
8,IPV4-TCP,0.477469,42,30,Normal
8,IPV4-TCP,0.499277,16,24,Normal
8,IPV4-TCP,0.005142,10,20,Normal
8,LLDP,0.000001,1,0,Normal
8,IPV4-TCP,0.49971,18,32,Normal
8,IPV4-TCP,0.499934,12,22,Normal
8,IPV4-TCP,0.476267,42,30,Normal
8,IPV4-TCP,0.499849,16,32,Normal
8,IPV4-TCP,0.499821,10,18,Normal
8,IPV4-TCP,0.476771,42,30,Normal
8,IPV4-TCP,0.499892,16,34,Normal
8,IPV4-TCP,0.499825,10,20,Normal
8,IPV4-TCP,0.477188,42,30,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.499431,14,22,Normal
8,IPV4-TCP,0.499983,8,20,Normal
8,IPV4-TCP,0.476939,38,30,Normal
8,IPV4-TCP,0.499771,18,36,Normal
8,IPV4-TCP,0.499822,12,24,Normal
8,ARP,0.000005,3,0,Normal
8,IPV4-TCP,0.482732,32,24,BAD-SSH
8,IPV4-TCP,0.049304,14,26,Normal
8,IPV4-TCP,0.003516,8,14,Normal
8,ARP,0.000001,3,0,BAD-SSH
8,ARP,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.388986,22,24,BAD-SSH
8,IPV4-TCP,0.403712,40,26,BAD-SSH
8,IPV4-TCP,0.499669,20,38,BAD-SSH
8,IPV4-TCP,0.499713,14,24,BAD-SSH
8,IPV4-TCP,0.476558,18,19,BAD-SSH
8,IPV4-2,0.002179,4,0,BAD-SSH
8,ARP,0.000004,3,0,BAD-SSH
8,IPV4-TCP,0.478954,42,30,BAD-SSH
8,IPV4-TCP,0.048385,12,24,BAD-SSH
8,IPV4-TCP,0.00344,6,12,BAD-SSH
8,IPV4-TCP,0.441776,12,12,BAD-SSH
8,IPV4-TCP,0.476574,32,60,BAD-SSH
8,IPV4-TCP,0.470359,20,34,BAD-SSH
8,IPV4-TCP,0.477332,42,30,BAD-SSH
8,IPV4-TCP,0.457037,9,9,BAD-SSH
8,IPV4-TCP,0.458072,16,34,BAD-SSH
8,IPV4-TCP,0.459032,10,22,BAD-SSH
8,IPV4-TCP,0.476793,42,30,BAD-SSH
8,IPV4-TCP,0.435798,12,12,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.476962,42,30,BAD-SSH
8,IPV4-TCP,0.499982,16,34,BAD-SSH
8,IPV4-TCP,0.499995,10,22,BAD-SSH
8,IPV4-TCP,0.479049,27,29,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.477115,42,30,BAD-SSH
8,IPV4-TCP,0.499434,16,32,BAD-SSH
8,IPV4-TCP,0.499504,10,20,BAD-SSH
8,IPV4-TCP,0.397024,27,27,BAD-SSH
8,IPV4-TCP,0.477234,42,30,BAD-SSH
8,IPV4-TCP,0.050203,16,22,BAD-SSH
8,IPV4-TCP,0.004612,10,18,BAD-SSH
8,IPV4-TCP,0.490706,15,15,BAD-SSH
8,IPV4-TCP,0.499935,18,34,BAD-SSH
8,IPV4-TCP,0.499771,12,18,BAD-SSH
8,IPV4-TCP,0.477482,42,30,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.499746,16,24,BAD-SSH
8,IPV4-TCP,0.499998,8,20,BAD-SSH
8,IPV4-TCP,0.490397,11,11,BAD-SSH
8,IPV4-TCP,0.477453,42,30,BAD-SSH
8,IPV4-TCP,0.499686,16,34,BAD-SSH
8,IPV4-TCP,0.499849,12,24,BAD-SSH
8,IPV4-TCP,0.497532,27,29,BAD-SSH
8,IPV4-TCP,0.476643,42,30,BAD-SSH
8,ARP,0.000004,3,0,BAD-SSH
8,IPV4-TCP,0.499907,16,24,BAD-SSH
8,IPV4-TCP,0.499992,10,20,BAD-SSH
8,IPV4-TCP,0.497752,15,15,BAD-SSH
8,IPV4-TCP,0.477361,42,30,BAD-SSH
8,IPV4-TCP,0.00753,14,28,BAD-SSH
8,IPV4-TCP,0.043779,8,10,BAD-SSH
8,IPV4-UDP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.162518,6,6,BAD-SSH
8,IPV4-TCP,0.476765,42,30,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.476414,32,64,BAD-SSH
8,IPV4-TCP,0.467221,20,40,BAD-SSH
8,IPV4-TCP,0.377217,12,12,BAD-SSH
8,IPV4-TCP,0.476702,42,30,BAD-SSH
8,IPV4-TCP,0.499884,16,34,BAD-SSH
8,IPV4-TCP,0.499968,10,18,BAD-SSH
8,IPV4-TCP,0.477491,26,28,BAD-SSH
8,IPV4-TCP,0.476665,42,30,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.49978,18,24,BAD-SSH
8,IPV4-TCP,0.49952,10,20,BAD-SSH
8,IPV4-TCP,0.476215,42,30,BAD-SSH
8,IPV4-TCP,0.361755,21,23,BAD-SSH
8,IPV4-TCP,0.499886,16,32,BAD-SSH
8,IPV4-TCP,0.499881,12,22,BAD-SSH
8,IPV4-TCP,0.476685,38,30,BAD-SSH
8,IPV4-TCP,0.422905,10,10,BAD-SSH
8,IPV4-TCP,0.499684,16,34,BAD-SSH
8,IPV4-TCP,0.499952,12,18,BAD-SSH
8,IPV4-TCP,0.483302,32,24,BAD-SSH
8,IPV4-TCP,0.293447,9,9,BAD-SSH
8,IPV4-TCP,0.499755,16,22,BAD-SSH
8,IPV4-TCP,0.499771,8,20,BAD-SSH
8,IPV4-TCP,0.404365,40,26,BAD-SSH
8,IPV4-TCP,0.499787,16,34,BAD-SSH
8,IPV4-TCP,0.499608,10,20,BAD-SSH
8,IPV4-TCP,0.490003,18,18,BAD-SSH
8,IPV4-TCP,0.477064,42,30,BAD-SSH
8,IPV4-TCP,0.499793,16,32,BAD-SSH
8,IPV4-TCP,0.499632,10,16,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.48857,16,20,BAD-SSH
8,IPV4-TCP,0.499846,16,22,BAD-SSH
8,IPV4-TCP,0.499957,10,20,BAD-SSH
8,IPV4-TCP,0.476947,42,30,BAD-SSH
8,IPV4-TCP,0.480039,26,26,BAD-SSH
8,IPV4-TCP,0.007437,14,30,BAD-SSH
8,IPV4-TCP,0.003491,8,14,BAD-SSH
8,ARP,0.000004,3,0,BAD-SSH
8,IPV4-TCP,0.477401,42,30,BAD-SSH
8,IPV4-TCP,0.267786,9,9,BAD-SSH
8,IPV4-TCP,0.477789,32,58,BAD-SSH
8,IPV4-TCP,0.474333,20,38,BAD-SSH
8,IPV4-TCP,0.476725,40,30,BAD-SSH
8,IPV4-2,0.002347,4,0,BAD-SSH
8,IPV4-TCP,0.357434,9,9,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.477033,42,30,BAD-SSH
8,IPV4-TCP,0.260498,12,12,BAD-SSH
8,IPV4-TCP,0.05067,16,24,BAD-SSH
8,IPV4-TCP,0.499896,10,22,BAD-SSH
8,IPV4-TCP,0.476775,42,30,BAD-SSH
8,IPV4-TCP,0.00835,16,32,BAD-SSH
8,IPV4-TCP,0.045183,10,14,BAD-SSH
8,IPV4-TCP,0.499253,17,17,BAD-SSH
8,IPV4-TCP,0.4999,16,32,BAD-SSH
8,IPV4-TCP,0.499793,10,22,BAD-SSH
8,IPV4-TCP,0.477545,42,30,BAD-SSH
8,IPV4-TCP,0.488458,38,42,BAD-SSH
8,IPV4-TCP,0.499942,18,32,BAD-SSH
8,IPV4-TCP,0.499819,12,22,BAD-SSH
8,IPV4-TCP,0.476066,42,30,BAD-SSH
8,IPV4-TCP,0.494653,8,6,BAD-SSH
8,IPV4-TCP,0.499737,16,32,BAD-SSH
8,IPV4-TCP,0.499922,10,16,BAD-SSH
8,IPV4-TCP,0.47693,42,30,BAD-SSH
8,IPV4-TCP,0.48732,15,15,BAD-SSH
8,IPV4-TCP,0.499886,16,24,BAD-SSH
8,IPV4-TCP,0.499429,8,18,BAD-SSH
8,IPV4-TCP,0.477429,42,30,BAD-SSH
8,IPV4-TCP,0.499478,14,32,BAD-SSH
8,IPV4-TCP,0.499975,12,20,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.412948,15,15,BAD-SSH
8,IPV4-TCP,0.476896,42,30,BAD-SSH
8,IPV4-TCP,0.499967,18,32,BAD-SSH
8,IPV4-TCP,0.499661,10,16,BAD-SSH
8,IPV4-TCP,0.42664,26,29,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.007471,14,28,BAD-SSH
8,IPV4-TCP,0.003577,8,18,BAD-SSH
8,IPV4-TCP,0.477194,42,30,BAD-SSH
8,IPV4-TCP,0.294662,15,16,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.476149,32,54,BAD-SSH
8,IPV4-TCP,0.468137,20,34,BAD-SSH
8,IPV4-TCP,0.476822,42,30,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.496714,12,12,BAD-SSH
8,IPV4-TCP,0.459351,10,22,BAD-SSH
8,IPV4-TCP,0.476762,42,30,BAD-SSH
8,IPV4-TCP,0.008426,16,32,BAD-SSH
8,IPV4-TCP,0.307328,9,9,BAD-SSH
8,ARP,0.000004,3,0,BAD-SSH
8,IPV4-TCP,0.476868,42,30,BAD-SSH
8,IPV4-TCP,0.499946,18,24,BAD-SSH
8,IPV4-TCP,0.499591,10,22,BAD-SSH
8,IPV4-TCP,0.397089,14,16,BAD-SSH
8,IPV4-TCP,0.476332,42,30,BAD-SSH
8,IPV4-TCP,0.499833,16,32,BAD-SSH
8,IPV4-TCP,0.499826,12,20,BAD-SSH
8,IPV4-TCP,0.218719,15,15,BAD-SSH
8,IPV4-TCP,0.499925,16,34,BAD-SSH
8,IPV4-TCP,0.49996,10,18,BAD-SSH
8,IPV4-TCP,0.477369,42,30,BAD-SSH
8,IPV4-TCP,0.49968,16,30,BAD-SSH
8,IPV4-TCP,0.499997,10,22,BAD-SSH
8,IPV4-TCP,0.423469,6,6,BAD-SSH
8,IPV4-UDP,0.000002,3,0,BAD-SSH
8,IPV4-TCP,0.477439,42,30,BAD-SSH
8,IPV4-TCP,0.5,16,34,BAD-SSH
8,IPV4-TCP,0.499685,10,20,BAD-SSH
8,IPV4-TCP,0.476365,42,30,BAD-SSH
8,IPV4-TCP,0.499573,16,30,BAD-SSH
8,IPV4-TCP,0.499429,10,16,BAD-SSH
8,IPV4-2,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.00188,3,3,BAD-SSH
8,IPV4-TCP,0.476919,42,30,BAD-SSH
8,IPV4-UDP,0.081778,6,0,BAD-SSH
8,IPV4-TCP,0.499831,18,32,BAD-SSH
8,IPV4-TCP,0.499907,12,22,BAD-SSH
8,IPV4-TCP,0.336396,12,13,BAD-SSH
8,IPV4-TCP,0.477151,42,30,BAD-SSH
8,IPV4-TCP,0.048127,12,24,BAD-SSH
8,IPV4-TCP,0.00285,6,12,BAD-SSH
8,IPV4-TCP,0.474678,20,21,BAD-SSH
8,ARP,0.000005,3,0,BAD-SSH
8,IPV4-TCP,0.459375,32,54,BAD-SSH
8,IPV4-TCP,0.495916,20,36,BAD-SSH
8,IPV4-TCP,0.477497,42,30,BAD-SSH
8,LLDP,0.000001,1,0,BAD-SSH
8,IPV4-TCP,0.001692,3,3,BAD-SSH
8,IPV4-TCP,0.458646,16,34,BAD-SSH
9,IPV4-TCP,0.47696,42,30,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.004751,10,20,BAD-SSH
9,IPV4-TCP,0.001681,3,3,BAD-SSH
9,IPV4-TCP,0.476468,42,30,BAD-SSH
9,IPV4-2,0.002297,4,0,BAD-SSH
9,IPV4-TCP,0.050122,16,22,BAD-SSH
9,IPV4-TCP,0.499428,10,22,BAD-SSH
9,IPV4-TCP,0.477337,42,30,BAD-SSH
9,LLDP,0.000923,4,0,BAD-SSH
9,ARP,0.000004,3,0,BAD-SSH
9,IPV4-TCP,0.491376,32,54,BAD-SSH
9,IPV4-TCP,0.487791,20,34,BAD-SSH
9,IPV4-TCP,0.40674,4,4,BAD-SSH
9,IPV4-2,0.000001,1,0,BAD-SSH
9,IPV4-TCP,0.47765,42,30,BAD-SSH
9,IPV4-TCP,0.47478,16,34,BAD-SSH
9,IPV4-TCP,0.487553,20,25,BAD-SSH
9,IPV4-TCP,0.48853,20,40,BAD-SSH
9,IPV4-TCP,0.476623,42,30,BAD-SSH
9,IPV4-TCP,0.01991,2,0,BAD-SSH
9,IPV4-TCP,0.050791,16,30,BAD-SSH
9,IPV4-TCP,0.47737,42,30,BAD-SSH
9,LLDP,0.000001,1,0,BAD-SSH
9,IPV4-2,0.000001,1,0,BAD-SSH
9,IPV4-TCP,0.008618,16,32,BAD-SSH
9,IPV4-TCP,0.004796,10,20,BAD-SSH
9,IPV4-TCP,0.477068,42,30,BAD-SSH
9,IPV4-TCP,0.499954,16,32,BAD-SSH
9,IPV4-TCP,0.045271,10,16,BAD-SSH
9,IPV4-TCP,0.476393,42,30,BAD-SSH
9,IPV4-TCP,0.007887,16,30,BAD-SSH
9,IPV4-TCP,0.004846,10,20,BAD-SSH
9,IPV4-TCP,0.476997,42,30,BAD-SSH
9,IPV4-TCP,0.462032,32,64,BAD-SSH
9,IPV4-TCP,0.457514,20,40,BAD-SSH
9,IPV4-TCP,0.429133,9,10,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.476807,42,30,BAD-SSH
9,IPV4-TCP,0.411053,17,18,BAD-SSH
9,IPV4-TCP,0.050039,16,22,BAD-SSH
9,IPV4-TCP,0.00494,10,20,BAD-SSH
9,IPV4-TCP,0.477669,42,30,BAD-SSH
9,IPV4-TCP,0.008586,16,32,BAD-SSH
9,IPV4-TCP,0.499877,10,22,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.477465,42,30,BAD-SSH
9,IPV4-TCP,0.049947,16,22,BAD-SSH
9,IPV4-TCP,0.499572,10,16,BAD-SSH
9,IPV4-TCP,0.476932,42,30,BAD-SSH
9,IPV4-TCP,0.49188,32,60,BAD-SSH
9,IPV4-TCP,0.488159,20,38,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.476237,42,30,BAD-SSH
9,IPV4-TCP,0.458481,16,34,BAD-SSH
9,IPV4-TCP,0.40886,9,10,BAD-SSH
9,IPV4-TCP,0.005306,10,20,BAD-SSH
9,IPV4-TCP,0.477254,42,30,BAD-SSH
9,IPV4-TCP,0.452446,17,18,BAD-SSH
9,IPV4-TCP,0.5,16,33,BAD-SSH
9,IPV4-TCP,0.005368,10,20,BAD-SSH
9,IPV4-2,0.000001,1,0,BAD-SSH
9,IPV4-TCP,0.477848,42,30,BAD-SSH
9,IPV4-TCP,0.050512,16,29,BAD-SSH
9,IPV4-TCP,0.004799,10,20,BAD-SSH
9,IPV4-TCP,0.476524,42,30,BAD-SSH
9,IPV4-TCP,0.009245,16,32,BAD-SSH
9,IPV4-TCP,0.005174,10,20,BAD-SSH
9,IPV4-TCP,0.477057,42,30,BAD-SSH
9,IPV4-TCP,0.45915,32,60,BAD-SSH
9,IPV4-TCP,0.452077,20,34,BAD-SSH
9,IPV4-TCP,0.476568,40,30,BAD-SSH
9,IPV4-TCP,0.458643,16,34,BAD-SSH
9,IPV4-TCP,0.456113,15,16,BAD-SSH
9,IPV4-TCP,0.004835,10,20,BAD-SSH
9,IPV4-TCP,0.477151,42,30,BAD-SSH
9,ARP,0.000003,3,0,BAD-SSH
9,IPV4-TCP,0.049666,16,22,BAD-SSH
9,IPV4-TCP,0.005152,10,20,BAD-SSH
9,IPV4-TCP,0.476755,42,30,BAD-SSH
9,IPV4-TCP,0.312143,11,13,BAD-SSH
9,IPV4-TCP,0.492011,32,60,BAD-SSH
9,IPV4-TCP,0.488868,20,40,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.476175,42,30,BAD-SSH
9,IPV4-2,0.002304,4,0,BAD-SSH
9,IPV4-TCP,0.474909,16,34,BAD-SSH
9,IPV4-TCP,0.476957,42,30,BAD-SSH
9,IPV4-TCP,0.48821,20,34,BAD-SSH
9,ARP,0.000005,3,0,BAD-SSH
9,IPV4-TCP,0.476427,42,30,BAD-SSH
9,IPV4-TCP,0.008257,16,32,BAD-SSH
9,IPV4-TCP,0.002709,2,2,BAD-SSH
9,IPV4-TCP,0.499956,16,24,BAD-SSH
9,IPV4-TCP,0.499989,12,22,BAD-SSH
9,IPV4-TCP,0.47711,42,30,BAD-SSH
9,IPV4-TCP,0.287128,11,12,BAD-SSH
9,IPV4-TCP,0.499654,16,32,BAD-SSH
